comments,labels
දුරකථනයේ පසුපස සුදු පැහැ රේඛා සටහන් පෙනෙන්නේ ස්ටිකර් අලවා ඇති ආකාරයටයි. ඒ වගේම පසුපස කැමරාව තරමක් ඉදිරියට නෙරා තිබීමත් තරමක් අපහසුතාවක්. මන්ද ඒ නිසා iPhone 6 පැතලි මතුපිටක තැබූ විට කැමරාවේ ඉදිරිපස වීදුරුව ස්පර්ශ වනවා. ඒ නිසා එය පහසුවෙන් සීරිමට හැකියාවක් ඇති ලෙසයි දැනෙන්නේ. පුද්ගලිකව මට වුවත් ඒ හැඟීම දැනුනා. නමුත් කැමරා වීදුරුව උසස් වීදුරු වර්ගයකින් තනා ඇති නිසා පහසුවෙන් සීරීම් වලට ලක් වන්නේ නැති බවයි ඇපල් සමාගමනම් පවසන්නේ.,4
Performances,4
"iPhone 6 කියන්නේ මොන පැත්තකින් බැලුවත් සුපිරි ජංගම දුරකථනයක්. ඇපල් සමාගම පසුගිය වසර පුරාවටම iPhone හි සෑම අඟලක් පාසා දියුණු කරන්නට ක්‍රියාකර ඇති බවනම් පැහැදිලියි. ජංගම දුරකථනය බලගැන්වෙන්නේ A8 ප්‍රොසෙසරයකිනි. ඒ නිසා apps lauch කිරීමේදී. apps කිහිපයක් එකවර ක්‍රියා කිරීමේදී, games play කිරීමේදී 5S ට වඩා වැඩි වේගයකින් ඒ සියල්ල කිරීමට iPhone 6 හට හැකියාව ලැබී තියෙනවා. මීට අමතරව M8 නම් අලුත් ප්‍රොසෙසරයක් මඟින් ඔබේ චලන, ඔබ සිටින උස වැනි දේ සටහන් කරගන්නට සමත්.",4
කැමරාව,4
iPhone 6 ලොව හොඳම ජංගම දුරකථනය බවට පත්කරන්නේ එහි කැමරාවයි. මෙගා පික්සල් 8ක කැමරාවක් වුවත්  නව Focus Pixel තාක්ෂණය හා තවත් වැඩිදියුණු කිරීම් නිසා පෙරටත් වඩා හොඳ ඡායාරූප ගන්නට හැකියාව තියෙනවා. ඒ නිසා කිසිම වෙලාවක ඔබට Focus වෙමින් පවතින අවස්ථාවක් දැකගන්නට ලැබෙන්නේ නැහැ. ඒත් මටත් පුරුද්දට වගේ විටින් විට focus කරන්නට touch කෙරුනා.,4
"දැන් Panaroma ඡායාරූප වුවත් High Resolution වලින් ලබාගන්නට හැකියාව තියෙනවා. සරලවම කියනවා නම් සාක්කුවෙන් එලියට අරගෙන තත්පර කිහිපයකින් උසස් තත්වයේ ඡායාරූප ගන්න පුළුවන් හොඳම ජංගම දුරකතනයක් ලෙස iPhone 6 හඳුන්වන්න පුළුවන්. ඒ වගේම තත්පරයට රූපරාමු 60කින් 1080 ප්‍රමාණයේ වීඩියෝ රූගත කරන්නට හැකියාව ඇති මෙහි Slow Mo, Timelapse වැනි විවිධ ආකාර වලටත් රූගත කරන්නට හැකියාව තිබෙනවා. Slow Mo ගැන විශේෂයෙන් කතා කල යුතු වන්නේ තත්පරයට රූප රාමු 240ක තරම් වේගයකින් රූප රාමු ලබාගන්නට මේ කැමරාව හා ප්‍රොසෙසරය සමත්. ඒ නිසා මින් පෙර නොවූ තරම් Slow Motion විඩියෝ රූගත කිරීමේ හැකියාව iPhone හට ලැබී තිබෙනවා.",4
හැමදේම හොඳට – කිසිවක් නොවෙනස්ව,4
ඒ තමයි iPhone 6 හි ඔබ දැනගත යුතුම දේවල්. ඇපල් සමාගම මෙවර අලුතින් යමක් හඳුන්වා දෙනවා වෙනුවට සිදුකලේ වෙනස් වන ඉල්ලුමට අනුව වඩා හොඳ නිෂ්පාදනයක් එලිදැක්වීමයි. ඒ වගේම iPhone හි සෑම අස්සක් මුල්ලක් නෑරම upgrade කරන්නටත් ඇපල් සමාගම තීරණය කරලා. ඒ අනුව දැනට වෙළඳපලේ ඇති හොඳම ජංගම දුරකතනයක් විදියට ඇපල් iPhone 6 හඳුන්වන්න පුළුවන්. හොඳම ජංගම දුරකථනය කියලා වුනත් හඳුන්වන්න පුළුවන්. ඒත් මේ නිකුත් වුනේ අවුරුදු 7ක් තිස්සේ ලත් අත්දැකීම් වලින් නිපදවූ තවත් එක් iPhone එකක් විතරයි.,4
ලංකාවේ ප්‍රථම iPhone 6 ජංගම දුරකථනය ජනනාත් වරකාගොඩ මිලදී ගනී,4
ඊයේ දිනයේ ඇපල් සමාගම විසින් නව iPhone 6 වෙළඳපලට නිකුත් කිරීමෙන් අනතුරුව පැය කිහිපයකට පසුව ලංකාවේ ප්‍රථම iPhone 6 ජංගම දුරකථනය අලෙවි වී තිබෙනවා. ජනප්‍රිය සංගීතඥයෙක් වන ජනනාත් වරකාගොඩ මහතා විසින් මිලදීගත් මේ ප්‍රථම iPhone 6 ජංගම දුරකථනය අලෙවි කර ඇත්තේ I Device Solutions ආයතනය විසිනි. පහතින් දැක්වෙන්නේ  I Device Solutions හි හිමිකරු දමිත් නිරන්ජ මහතා විසින් ජනනාත් වරකාගොඩ මහතාවෙත අද උදෑසන 6ට ලංකාවේ ප්‍රථම iPhone 6 ජංගම දුරකථනය අලෙවි කල අවස්ථාවයි.,4
ඇපල් සමාගම විසින් පසුගියදා නවතම iPhone 6 ජංගම දුරකථනය නිකුත් කලා. එහි විශේෂත්ව අතර තත්පරයට රූපරාමු 240ක් දක්වා රූගත කල හැකි කැමරාව හඳුන්වන්න පුළුවන්. මේ නිසා මීට පෙර ජංගම දුරකථනයකින් කල නොහැකි වූ තරම් Slow Motion වීඩියෝ රූගත කරන්නට හැකියාව ලැබී තියෙනවා.,4
සාමාන්‍යෙයන් තත්පරයට රූපරාමු වැඩි ගණනක් රූගත කරන්නට නම් ඒ සඳහා හොඳ ප්‍රොසෙසරයක් අවශ්‍ය වනවා. ඉතින් මේ නව iPhone 6 හා iPhone 6 Plus හි ඇති A8 ප්‍රොසෙසරයට ඒ හැකියාව තියෙනවා. ඒ අනුව දැන් සාමාන්‍ය පාරිභෝගිකයින්ටත් වෘත්තීය මට්ටමේ වීඩියෝ ලබාගැනීමට හැකියාව ඇතිවනු ඇති බවයි ඇපල් සමාගමේ මතය.,4
